age,Motorik Kasar,Motorik Halus,Komunikasi/Bahasa Lisan,Ekspresif,Menyimak,Kemampuan Pra Akademik,Membaca/Menulis,Sosial Skill,Actual_Growth,Predicted_Prob,Predicted_Class_Default_0.5,Predicted_Class_Optimal_Threshold,Actual_Label,Predicted_Label_0.5,Predicted_Label_Optimal
0,1,3,1,2,2,3,1,1,0,1.0,1,1,Terlambat,Normal,Normal
2,2,4,3,2,4,1,2,4,0,0.5,0,1,Terlambat,Terlambat,Normal
3,3,2,1,1,4,3,1,2,1,0.0,0,0,Normal,Terlambat,Terlambat
2,1,3,3,2,4,2,2,3,0,0.6666666666666666,1,1,Terlambat,Normal,Normal
2,3,3,3,1,2,3,4,2,1,0.5,0,1,Normal,Terlambat,Normal
3,2,4,3,2,4,1,3,4,1,0.45454545454545453,0,1,Normal,Terlambat,Normal
0,3,2,3,4,1,4,2,3,1,0.6428571428571429,1,1,Normal,Normal,Normal
5,3,4,4,4,3,4,1,1,0,0.5833333333333334,1,1,Terlambat,Normal,Normal
4,4,3,2,1,1,4,4,3,1,1.0,1,1,Normal,Normal,Normal
5,2,1,1,3,2,4,3,4,1,0.8888888888888888,1,1,Normal,Normal,Normal
1,1,4,4,1,4,3,3,2,0,0.9090909090909091,1,1,Terlambat,Normal,Normal
3,4,1,1,3,1,2,2,3,1,0.16666666666666666,0,0,Normal,Terlambat,Terlambat
2,4,4,4,4,3,1,1,2,0,0.45454545454545453,0,1,Terlambat,Terlambat,Normal
0,3,2,3,1,3,3,4,2,1,0.45454545454545453,0,1,Normal,Terlambat,Normal
5,2,4,3,2,4,3,1,1,1,0.5,0,1,Normal,Terlambat,Normal
5,2,3,3,2,2,3,1,4,1,0.8571428571428571,1,1,Normal,Normal,Normal
3,2,4,4,3,4,1,3,1,0,0.8,1,1,Terlambat,Normal,Normal
5,1,2,4,3,2,1,4,3,1,0.8571428571428571,1,1,Normal,Normal,Normal
0,1,1,4,1,4,3,2,2,0,0.6666666666666666,1,1,Terlambat,Normal,Normal
2,2,3,4,1,3,2,2,2,0,0.8461538461538461,1,1,Terlambat,Normal,Normal
5,3,4,2,1,4,1,1,4,1,0.75,1,1,Normal,Normal,Normal
3,3,3,4,3,1,1,4,4,1,0.45454545454545453,0,1,Normal,Terlambat,Normal
3,4,2,1,2,2,2,2,3,1,0.7272727272727273,1,1,Normal,Normal,Normal
4,3,4,3,2,1,2,2,1,1,1.0,1,1,Normal,Normal,Normal
0,3,2,2,3,3,1,2,1,0,0.6,1,1,Terlambat,Normal,Normal
2,1,2,2,1,3,3,4,1,0,0.6,1,1,Terlambat,Normal,Normal
2,2,3,1,4,4,3,2,3,0,0.7857142857142857,1,1,Terlambat,Normal,Normal
1,3,2,3,2,4,2,3,2,1,0.5,0,1,Normal,Terlambat,Normal
5,1,2,4,1,1,2,4,3,1,0.7777777777777778,1,1,Normal,Normal,Normal
5,4,2,3,2,2,2,2,3,1,0.8,1,1,Normal,Normal,Normal
4,2,3,1,4,4,4,4,2,1,0.4,0,0,Normal,Terlambat,Terlambat
4,1,2,2,2,1,2,1,1,0,0.7,1,1,Terlambat,Normal,Normal
3,1,2,3,3,1,3,4,2,1,0.7777777777777778,1,1,Normal,Normal,Normal
4,2,3,4,2,4,4,4,1,1,0.8,1,1,Normal,Normal,Normal
4,2,3,4,4,3,1,4,3,1,0.625,1,1,Normal,Normal,Normal
4,3,2,1,3,3,3,4,2,1,0.14285714285714285,0,0,Normal,Terlambat,Terlambat
2,3,4,4,4,2,4,3,3,0,0.375,0,0,Terlambat,Terlambat,Terlambat
0,4,4,4,3,1,3,1,1,1,0.2222222222222222,0,0,Normal,Terlambat,Terlambat
0,2,2,2,2,2,2,2,2,1,0.9230769230769231,1,1,Normal,Normal,Normal
5,2,4,2,1,3,4,1,3,0,0.5714285714285714,1,1,Terlambat,Normal,Normal
2,3,2,2,4,1,2,1,3,1,0.14285714285714285,0,0,Normal,Terlambat,Terlambat
1,1,1,3,2,2,1,1,1,0,0.18181818181818182,0,0,Terlambat,Terlambat,Terlambat
2,4,1,1,3,1,4,4,1,1,0.8181818181818182,1,1,Normal,Normal,Normal
1,2,1,2,3,1,3,1,1,1,1.0,1,1,Normal,Normal,Normal
4,2,2,1,3,4,4,3,1,0,0.2857142857142857,0,0,Terlambat,Terlambat,Terlambat
1,1,1,2,4,1,3,1,4,0,0.42857142857142855,0,1,Terlambat,Terlambat,Normal
2,4,1,2,2,3,4,4,1,1,0.7142857142857143,1,1,Normal,Normal,Normal
3,3,1,1,1,1,2,2,2,0,1.0,1,1,Terlambat,Normal,Normal
4,2,4,1,2,4,1,4,4,1,0.8333333333333334,1,1,Normal,Normal,Normal
1,3,4,1,3,4,4,2,4,1,0.7857142857142857,1,1,Normal,Normal,Normal
2,3,3,4,1,4,3,3,1,0,0.5,0,1,Terlambat,Terlambat,Normal
0,4,4,2,3,1,4,3,1,0,0.7777777777777778,1,1,Terlambat,Normal,Normal
1,3,3,3,4,3,3,3,1,0,0.8888888888888888,1,1,Terlambat,Normal,Normal
3,1,3,2,4,2,1,4,3,1,0.36363636363636365,0,0,Normal,Terlambat,Terlambat
4,4,3,4,4,1,2,4,3,0,0.25,0,0,Terlambat,Terlambat,Terlambat
1,3,2,4,1,2,2,1,1,1,0.7142857142857143,1,1,Normal,Normal,Normal
4,1,4,1,3,2,4,3,4,1,0.875,1,1,Normal,Normal,Normal
0,3,4,1,4,3,1,1,2,0,0.7,1,1,Terlambat,Normal,Normal
2,1,2,2,3,2,1,2,3,0,0.45454545454545453,0,1,Terlambat,Terlambat,Normal
1,2,2,4,2,1,1,3,4,1,0.2857142857142857,0,0,Normal,Terlambat,Terlambat
4,4,4,3,3,2,2,4,3,1,0.2857142857142857,0,0,Normal,Terlambat,Terlambat
5,1,3,1,3,3,2,1,3,1,0.8571428571428571,1,1,Normal,Normal,Normal
1,4,1,3,4,1,4,3,2,1,0.6363636363636364,1,1,Normal,Normal,Normal
2,4,3,4,4,4,2,3,1,1,0.5714285714285714,1,1,Normal,Normal,Normal
2,2,1,1,1,2,3,2,1,0,1.0,1,1,Terlambat,Normal,Normal
5,3,1,1,3,3,2,1,1,0,0.9090909090909091,1,1,Terlambat,Normal,Normal
5,4,4,4,2,3,2,2,2,0,0.9,1,1,Terlambat,Normal,Normal
4,4,2,1,4,2,2,3,1,1,0.6923076923076923,1,1,Normal,Normal,Normal
4,1,2,1,4,3,1,2,1,0,0.9,1,1,Terlambat,Normal,Normal
1,1,4,4,4,2,1,4,2,1,0.6363636363636364,1,1,Normal,Normal,Normal
1,4,2,4,1,3,3,1,3,1,0.8333333333333334,1,1,Normal,Normal,Normal
0,1,1,3,4,4,4,1,2,0,0.5555555555555556,1,1,Terlambat,Normal,Normal
3,4,2,1,1,4,3,3,2,1,0.8181818181818182,1,1,Normal,Normal,Normal
1,1,4,2,2,4,4,4,1,0,0.6666666666666666,1,1,Terlambat,Normal,Normal
2,2,3,3,4,1,2,3,4,0,1.0,1,1,Terlambat,Normal,Normal
5,2,1,3,2,2,1,2,3,1,1.0,1,1,Normal,Normal,Normal
5,3,2,3,3,1,3,1,4,1,0.3333333333333333,0,0,Normal,Terlambat,Terlambat
0,2,3,2,2,4,2,2,4,1,1.0,1,1,Normal,Normal,Normal
0,3,1,1,4,3,2,4,1,1,1.0,1,1,Normal,Normal,Normal
2,1,4,4,2,2,3,2,3,1,1.0,1,1,Normal,Normal,Normal
2,1,4,2,1,2,2,2,1,1,0.7692307692307693,1,1,Normal,Normal,Normal
2,1,3,3,2,2,3,4,4,0,0.7777777777777778,1,1,Terlambat,Normal,Normal
3,1,2,4,1,1,3,1,1,1,0.8461538461538461,1,1,Normal,Normal,Normal
3,2,2,4,3,4,2,4,2,0,0.7,1,1,Terlambat,Normal,Normal
2,1,3,4,4,1,1,1,4,1,0.9230769230769231,1,1,Normal,Normal,Normal
4,4,4,2,3,3,4,3,4,0,0.46153846153846156,0,1,Terlambat,Terlambat,Normal
0,4,4,4,4,2,3,4,2,1,1.0,1,1,Normal,Normal,Normal
2,1,4,4,4,2,1,1,2,1,0.9,1,1,Normal,Normal,Normal
5,4,3,3,2,3,3,1,1,1,1.0,1,1,Normal,Normal,Normal
5,1,1,2,3,2,4,3,3,0,0.5,0,1,Terlambat,Terlambat,Normal
2,2,3,3,1,4,1,1,3,1,0.9166666666666666,1,1,Normal,Normal,Normal
2,3,3,4,1,2,2,2,3,1,0.0,0,0,Normal,Terlambat,Terlambat
1,1,4,2,2,1,2,3,4,1,0.4,0,0,Normal,Terlambat,Terlambat
5,1,2,2,4,2,2,3,2,1,0.25,0,0,Normal,Terlambat,Terlambat
4,1,3,1,3,3,2,2,4,1,0.8333333333333334,1,1,Normal,Normal,Normal
2,2,2,4,2,4,1,4,2,1,0.7,1,1,Normal,Normal,Normal
1,4,4,2,1,4,2,2,1,1,0.2,0,0,Normal,Terlambat,Terlambat
3,4,1,1,2,1,2,2,4,0,0.5,0,1,Terlambat,Terlambat,Normal
5,2,3,3,4,2,1,3,3,1,0.5714285714285714,1,1,Normal,Normal,Normal
5,4,3,3,4,3,1,1,1,1,0.5555555555555556,1,1,Normal,Normal,Normal
2,3,1,3,3,1,3,2,4,1,1.0,1,1,Normal,Normal,Normal
3,2,4,2,4,2,1,3,3,1,0.23076923076923078,0,0,Normal,Terlambat,Terlambat
4,4,1,1,1,4,4,2,2,0,0.6666666666666666,1,1,Terlambat,Normal,Normal
0,2,1,1,2,1,2,4,4,1,0.8571428571428571,1,1,Normal,Normal,Normal
1,2,2,1,1,4,2,1,1,1,0.07692307692307693,0,0,Normal,Terlambat,Terlambat
3,4,1,1,2,2,2,1,2,1,0.7272727272727273,1,1,Normal,Normal,Normal
3,2,4,2,1,3,1,2,3,1,0.6666666666666666,1,1,Normal,Normal,Normal
1,2,4,2,4,2,2,4,3,0,0.6363636363636364,1,1,Terlambat,Normal,Normal
4,3,1,3,1,1,2,2,1,0,0.4,0,0,Terlambat,Terlambat,Terlambat
1,3,4,2,1,1,3,2,3,1,1.0,1,1,Normal,Normal,Normal
4,1,4,1,2,1,3,1,3,1,0.7142857142857143,1,1,Normal,Normal,Normal
5,3,1,1,1,2,1,3,4,0,0.5,0,1,Terlambat,Terlambat,Normal
5,3,1,2,2,1,1,1,4,1,0.45454545454545453,0,1,Normal,Terlambat,Normal
3,2,3,1,2,1,4,3,2,1,0.7272727272727273,1,1,Normal,Normal,Normal
5,4,2,3,3,4,4,3,2,0,0.6,1,1,Terlambat,Normal,Normal
4,3,4,3,1,2,4,3,4,1,0.75,1,1,Normal,Normal,Normal
0,2,1,3,3,1,3,1,4,1,1.0,1,1,Normal,Normal,Normal
3,1,2,4,3,2,1,1,4,1,0.45454545454545453,0,1,Normal,Terlambat,Normal
2,1,3,1,3,4,3,3,3,0,0.6,1,1,Terlambat,Normal,Normal
2,2,1,3,3,3,2,3,3,0,0.8,1,1,Terlambat,Normal,Normal
5,2,1,3,2,1,1,1,2,1,0.5,0,1,Normal,Terlambat,Normal
0,3,4,3,3,4,3,1,2,0,1.0,1,1,Terlambat,Normal,Normal
2,1,1,2,2,1,2,2,2,1,1.0,1,1,Normal,Normal,Normal
1,1,3,2,2,3,1,1,4,1,1.0,1,1,Normal,Normal,Normal
3,4,4,1,1,2,1,1,2,1,0.9285714285714286,1,1,Normal,Normal,Normal
0,3,4,1,4,4,1,1,4,1,0.6666666666666666,1,1,Normal,Normal,Normal
5,2,4,3,4,1,3,4,3,1,0.42857142857142855,0,1,Normal,Terlambat,Normal
1,1,2,4,1,2,2,2,2,1,0.875,1,1,Normal,Normal,Normal
1,1,1,3,1,2,2,2,2,1,0.5833333333333334,1,1,Normal,Normal,Normal
1,3,3,1,1,4,1,3,4,0,0.7777777777777778,1,1,Terlambat,Normal,Normal
0,1,3,3,4,2,2,4,3,1,0.36363636363636365,0,0,Normal,Terlambat,Terlambat
3,4,4,1,4,4,2,4,3,1,1.0,1,1,Normal,Normal,Normal
2,3,4,3,3,1,1,4,2,1,0.2857142857142857,0,0,Normal,Terlambat,Terlambat
4,1,2,1,1,2,1,3,1,1,0.9,1,1,Normal,Normal,Normal
1,4,3,3,2,2,1,4,4,1,0.9230769230769231,1,1,Normal,Normal,Normal
4,3,4,4,1,4,3,1,4,1,0.9230769230769231,1,1,Normal,Normal,Normal
0,4,4,4,4,4,2,3,1,1,1.0,1,1,Normal,Normal,Normal
5,2,2,4,4,4,4,1,1,1,0.4444444444444444,0,1,Normal,Terlambat,Normal
2,2,2,2,2,2,4,2,1,1,0.5,0,1,Normal,Terlambat,Normal
2,1,1,1,3,2,2,4,3,0,0.9090909090909091,1,1,Terlambat,Normal,Normal
3,4,1,1,4,4,3,1,4,1,0.375,0,0,Normal,Terlambat,Terlambat
4,1,2,2,3,2,1,3,4,0,0.5384615384615384,1,1,Terlambat,Normal,Normal
1,3,3,3,1,3,2,2,4,0,0.8333333333333334,1,1,Terlambat,Normal,Normal
1,2,3,1,2,3,3,3,3,0,0.23076923076923078,0,0,Terlambat,Terlambat,Terlambat
1,3,1,4,4,2,1,1,3,1,0.5,0,1,Normal,Terlambat,Normal
3,1,2,3,1,4,1,3,3,1,0.4444444444444444,0,1,Normal,Terlambat,Normal
0,4,2,1,1,3,1,2,1,1,0.6,1,1,Normal,Normal,Normal
1,3,3,4,3,4,4,3,3,1,0.4,0,0,Normal,Terlambat,Terlambat
2,4,1,3,1,1,2,4,4,1,0.5,0,1,Normal,Terlambat,Normal
1,4,4,1,1,4,3,3,4,1,0.6666666666666666,1,1,Normal,Normal,Normal
4,1,2,3,1,2,3,3,3,1,0.5384615384615384,1,1,Normal,Normal,Normal
0,1,1,3,4,1,3,4,4,1,0.8,1,1,Normal,Normal,Normal
5,1,2,2,4,1,2,4,4,0,0.3076923076923077,0,0,Terlambat,Terlambat,Terlambat
1,3,2,3,4,3,3,2,4,1,0.9,1,1,Normal,Normal,Normal
2,2,1,3,1,2,1,3,1,1,0.2727272727272727,0,0,Normal,Terlambat,Terlambat
2,1,1,1,4,4,1,4,1,0,0.4,0,0,Terlambat,Terlambat,Terlambat
5,4,4,2,3,1,4,3,2,1,0.5555555555555556,1,1,Normal,Normal,Normal
1,3,4,4,2,2,1,2,3,1,1.0,1,1,Normal,Normal,Normal
0,4,4,1,3,2,1,1,1,0,1.0,1,1,Terlambat,Normal,Normal
1,2,3,4,1,2,1,3,1,0,0.16666666666666666,0,0,Terlambat,Terlambat,Terlambat
2,2,4,3,1,4,3,3,2,1,1.0,1,1,Normal,Normal,Normal
5,4,1,2,1,1,4,4,4,1,0.6153846153846154,1,1,Normal,Normal,Normal
4,2,1,3,1,4,1,4,2,1,0.7142857142857143,1,1,Normal,Normal,Normal
3,2,1,1,3,3,1,2,3,1,0.8,1,1,Normal,Normal,Normal
5,2,2,2,2,1,3,4,1,1,0.5833333333333334,1,1,Normal,Normal,Normal
5,1,3,2,4,3,1,2,2,0,0.2727272727272727,0,0,Terlambat,Terlambat,Terlambat
4,1,1,3,4,1,2,4,4,1,0.5555555555555556,1,1,Normal,Normal,Normal
4,2,1,2,4,1,1,1,2,1,0.2857142857142857,0,0,Normal,Terlambat,Terlambat
1,4,2,4,3,4,1,1,4,1,1.0,1,1,Normal,Normal,Normal
4,2,4,2,4,1,3,4,2,1,0.7142857142857143,1,1,Normal,Normal,Normal
3,2,4,2,3,3,4,2,2,1,0.6363636363636364,1,1,Normal,Normal,Normal
4,3,1,2,3,4,2,1,3,1,1.0,1,1,Normal,Normal,Normal
1,2,4,1,1,4,4,2,2,1,0.8333333333333334,1,1,Normal,Normal,Normal
5,2,2,2,4,3,3,2,4,1,0.8461538461538461,1,1,Normal,Normal,Normal
2,4,4,3,1,3,3,2,2,1,0.875,1,1,Normal,Normal,Normal
0,1,4,3,3,1,2,2,3,1,1.0,1,1,Normal,Normal,Normal
1,2,4,3,2,2,3,4,1,1,1.0,1,1,Normal,Normal,Normal
1,1,4,4,1,2,1,2,3,1,0.5555555555555556,1,1,Normal,Normal,Normal
4,4,4,3,2,2,4,2,1,1,1.0,1,1,Normal,Normal,Normal
3,4,4,4,1,4,2,3,4,1,0.8461538461538461,1,1,Normal,Normal,Normal
0,2,1,4,2,2,1,3,4,1,1.0,1,1,Normal,Normal,Normal
3,1,3,1,1,3,2,1,3,1,0.8,1,1,Normal,Normal,Normal
3,3,4,2,1,2,2,3,3,1,1.0,1,1,Normal,Normal,Normal
4,2,2,1,1,1,3,2,3,1,0.8333333333333334,1,1,Normal,Normal,Normal
5,2,2,4,1,4,2,3,3,1,0.8333333333333334,1,1,Normal,Normal,Normal
5,3,3,4,1,4,2,4,3,1,0.3333333333333333,0,0,Normal,Terlambat,Terlambat
3,2,4,3,4,3,4,3,2,1,0.8333333333333334,1,1,Normal,Normal,Normal
2,1,4,3,4,4,1,3,2,0,0.625,1,1,Terlambat,Normal,Normal
4,4,2,3,2,1,3,2,1,1,0.8,1,1,Normal,Normal,Normal
3,1,1,1,2,1,2,3,3,1,1.0,1,1,Normal,Normal,Normal
4,1,2,2,4,2,2,1,1,0,0.3333333333333333,0,0,Terlambat,Terlambat,Terlambat
5,2,3,3,1,3,4,4,4,1,1.0,1,1,Normal,Normal,Normal
5,3,1,2,2,2,3,2,1,1,0.5,0,1,Normal,Terlambat,Normal
2,1,2,1,1,3,4,1,1,1,0.9,1,1,Normal,Normal,Normal
4,1,4,1,2,1,3,3,2,1,0.35714285714285715,0,0,Normal,Terlambat,Terlambat
0,2,1,3,2,4,3,3,1,0,0.8,1,1,Terlambat,Normal,Normal
1,1,2,1,1,3,2,3,4,1,0.7142857142857143,1,1,Normal,Normal,Normal
5,2,3,1,1,4,1,3,3,0,0.7777777777777778,1,1,Terlambat,Normal,Normal
2,3,1,1,3,2,1,4,4,1,0.9090909090909091,1,1,Normal,Normal,Normal
4,3,1,1,3,2,3,4,4,0,0.4,0,0,Terlambat,Terlambat,Terlambat
4,3,1,2,4,4,4,3,2,1,0.38461538461538464,0,0,Normal,Terlambat,Terlambat
1,4,3,1,2,1,2,1,1,1,0.375,0,0,Normal,Terlambat,Terlambat
1,4,4,4,3,4,1,4,3,1,0.5,0,1,Normal,Terlambat,Normal
0,2,3,4,2,1,2,2,1,1,1.0,1,1,Normal,Normal,Normal
1,2,4,3,3,1,1,4,4,1,0.38461538461538464,0,0,Normal,Terlambat,Terlambat
2,1,2,3,3,3,1,3,4,1,0.25,0,0,Normal,Terlambat,Terlambat
3,1,2,4,4,2,4,4,1,0,0.75,1,1,Terlambat,Normal,Normal
1,2,3,3,1,1,1,1,4,1,0.2857142857142857,0,0,Normal,Terlambat,Terlambat
3,2,1,1,3,2,4,1,1,0,0.6666666666666666,1,1,Terlambat,Normal,Normal
2,3,2,1,1,3,4,4,3,0,0.3076923076923077,0,0,Terlambat,Terlambat,Terlambat
4,4,2,3,3,3,4,3,1,0,0.5454545454545454,1,1,Terlambat,Normal,Normal
3,4,1,3,1,4,3,3,2,0,0.8181818181818182,1,1,Terlambat,Normal,Normal
5,3,1,4,2,1,2,2,2,1,0.8181818181818182,1,1,Normal,Normal,Normal
4,4,2,3,3,3,4,2,3,1,0.375,0,0,Normal,Terlambat,Terlambat
4,2,1,4,3,4,4,4,4,1,0.5,0,1,Normal,Terlambat,Normal
1,3,2,3,3,1,3,4,4,1,0.7272727272727273,1,1,Normal,Normal,Normal
0,1,1,1,2,2,4,1,3,1,0.875,1,1,Normal,Normal,Normal
4,2,1,1,3,1,1,3,3,1,0.5384615384615384,1,1,Normal,Normal,Normal
1,2,3,2,2,3,3,2,1,0,0.9090909090909091,1,1,Terlambat,Normal,Normal
3,3,3,3,3,1,4,1,1,1,0.375,0,0,Normal,Terlambat,Terlambat
3,4,2,2,1,1,4,4,2,1,0.5384615384615384,1,1,Normal,Normal,Normal
0,4,2,3,3,3,4,3,2,1,0.3333333333333333,0,0,Normal,Terlambat,Terlambat
3,1,2,3,1,1,1,3,1,1,0.4166666666666667,0,1,Normal,Terlambat,Normal
2,1,1,2,3,2,2,4,3,1,0.7,1,1,Normal,Normal,Normal
2,3,1,2,4,3,1,4,4,1,0.9,1,1,Normal,Normal,Normal
0,1,2,3,4,3,4,2,2,0,0.7777777777777778,1,1,Terlambat,Normal,Normal
3,2,2,2,2,1,4,4,1,1,0.6,1,1,Normal,Normal,Normal
2,3,1,4,2,4,4,1,1,1,0.6363636363636364,1,1,Normal,Normal,Normal
3,3,4,3,1,2,2,3,3,1,1.0,1,1,Normal,Normal,Normal
2,1,1,4,2,1,4,2,1,0,1.0,1,1,Terlambat,Normal,Normal
5,2,1,2,1,1,2,1,3,0,0.6666666666666666,1,1,Terlambat,Normal,Normal
3,2,3,1,1,4,2,1,3,0,0.8571428571428571,1,1,Terlambat,Normal,Normal
3,4,1,4,3,3,2,1,1,1,0.6,1,1,Normal,Normal,Normal
3,3,3,1,4,4,1,2,1,0,1.0,1,1,Terlambat,Normal,Normal
5,4,1,3,4,3,1,1,3,1,1.0,1,1,Normal,Normal,Normal
4,3,2,4,3,3,4,3,4,1,0.7142857142857143,1,1,Normal,Normal,Normal
1,4,1,3,2,3,4,3,2,1,0.4,0,0,Normal,Terlambat,Terlambat
4,1,2,4,3,1,4,4,2,0,0.5714285714285714,1,1,Terlambat,Normal,Normal
4,1,3,4,1,4,4,4,1,1,0.5,0,1,Normal,Terlambat,Normal
5,3,1,4,2,4,2,2,1,1,1.0,1,1,Normal,Normal,Normal
5,2,2,2,4,2,4,2,4,1,0.3333333333333333,0,0,Normal,Terlambat,Terlambat
2,1,4,2,4,2,4,3,3,1,0.8571428571428571,1,1,Normal,Normal,Normal
2,2,4,2,2,3,4,3,4,0,0.5555555555555556,1,1,Terlambat,Normal,Normal
4,3,3,1,3,2,4,3,1,0,0.7142857142857143,1,1,Terlambat,Normal,Normal
5,1,4,1,2,2,4,2,3,1,0.8888888888888888,1,1,Normal,Normal,Normal
3,4,3,1,3,2,2,3,2,0,0.5833333333333334,1,1,Terlambat,Normal,Normal
4,4,2,1,2,4,2,1,4,1,0.38461538461538464,0,0,Normal,Terlambat,Terlambat
2,2,1,1,4,4,1,3,3,1,0.5,0,1,Normal,Terlambat,Normal
5,3,2,3,4,2,1,3,1,0,0.6923076923076923,1,1,Terlambat,Normal,Normal
4,3,2,4,2,3,1,2,4,0,0.5384615384615384,1,1,Terlambat,Normal,Normal
3,4,1,4,3,4,1,2,2,1,0.6666666666666666,1,1,Normal,Normal,Normal
1,2,2,1,2,4,2,3,2,1,0.46153846153846156,0,1,Normal,Terlambat,Normal
5,1,4,2,4,1,3,3,3,1,0.75,1,1,Normal,Normal,Normal
5,4,1,1,4,3,1,2,2,0,0.3333333333333333,0,0,Terlambat,Terlambat,Terlambat
1,1,1,1,2,1,1,2,2,0,0.5,0,1,Terlambat,Terlambat,Normal
1,1,4,1,4,4,2,3,4,1,0.42857142857142855,0,1,Normal,Terlambat,Normal
4,3,1,1,3,1,1,3,2,0,0.5384615384615384,1,1,Terlambat,Normal,Normal
5,4,4,2,4,4,3,4,1,1,0.6,1,1,Normal,Normal,Normal
1,4,1,3,4,2,4,3,4,1,0.6363636363636364,1,1,Normal,Normal,Normal
0,3,4,2,2,4,3,2,4,1,0.8,1,1,Normal,Normal,Normal
2,4,2,3,4,4,1,3,3,0,0.4166666666666667,0,1,Terlambat,Terlambat,Normal
2,3,4,1,1,4,3,1,3,0,0.1111111111111111,0,0,Terlambat,Terlambat,Terlambat
5,4,1,2,2,3,1,2,4,1,0.5,0,1,Normal,Terlambat,Normal
4,3,3,2,2,4,1,1,4,1,0.8571428571428571,1,1,Normal,Normal,Normal
0,3,2,4,4,4,2,2,2,1,0.6153846153846154,1,1,Normal,Normal,Normal
4,1,1,3,3,2,4,1,1,1,0.7272727272727273,1,1,Normal,Normal,Normal
1,2,3,4,4,4,2,2,3,0,0.2,0,0,Terlambat,Terlambat,Terlambat
0,4,4,1,3,2,2,1,3,1,1.0,1,1,Normal,Normal,Normal
5,2,2,3,2,1,3,3,3,1,0.0,0,0,Normal,Terlambat,Terlambat
1,1,3,2,3,1,2,1,4,0,0.5384615384615384,1,1,Terlambat,Normal,Normal
4,1,3,2,3,2,4,3,2,0,0.3333333333333333,0,0,Terlambat,Terlambat,Terlambat
2,3,4,1,2,1,2,3,1,1,0.8333333333333334,1,1,Normal,Normal,Normal
5,3,4,2,4,2,4,3,2,1,1.0,1,1,Normal,Normal,Normal
5,3,3,1,3,2,3,2,1,1,0.9090909090909091,1,1,Normal,Normal,Normal
1,1,2,1,1,4,1,3,2,1,0.5384615384615384,1,1,Normal,Normal,Normal
5,4,4,1,1,4,4,3,3,1,0.6666666666666666,1,1,Normal,Normal,Normal
1,2,4,2,3,3,4,2,1,1,0.375,0,0,Normal,Terlambat,Terlambat
4,3,3,4,2,1,4,4,3,1,0.5714285714285714,1,1,Normal,Normal,Normal
3,2,3,3,3,2,4,1,3,1,0.9166666666666666,1,1,Normal,Normal,Normal
5,1,4,4,1,2,2,3,4,1,0.7692307692307693,1,1,Normal,Normal,Normal
5,2,4,2,3,3,4,3,2,1,0.875,1,1,Normal,Normal,Normal
0,2,2,2,1,4,1,1,4,0,0.1111111111111111,0,0,Terlambat,Terlambat,Terlambat
2,4,1,2,3,3,1,2,4,1,0.42857142857142855,0,1,Normal,Terlambat,Normal
3,3,4,2,1,2,1,1,1,1,1.0,1,1,Normal,Normal,Normal
2,2,1,4,1,3,1,3,3,0,0.5714285714285714,1,1,Terlambat,Normal,Normal
5,4,2,4,3,4,4,2,1,0,0.4444444444444444,0,1,Terlambat,Terlambat,Normal
0,3,3,2,2,3,1,4,1,0,0.3333333333333333,0,0,Terlambat,Terlambat,Terlambat
1,3,4,1,3,4,4,2,2,1,0.7,1,1,Normal,Normal,Normal
4,2,1,1,1,2,3,2,4,0,0.5,0,1,Terlambat,Terlambat,Normal
4,1,3,2,3,2,1,2,4,1,0.8333333333333334,1,1,Normal,Normal,Normal
3,4,4,4,1,1,3,3,1,1,0.9230769230769231,1,1,Normal,Normal,Normal
3,3,3,4,3,2,1,3,4,0,0.9166666666666666,1,1,Terlambat,Normal,Normal
2,1,3,4,2,2,4,2,4,1,1.0,1,1,Normal,Normal,Normal
0,3,3,4,2,2,3,3,3,1,1.0,1,1,Normal,Normal,Normal
4,2,4,1,2,1,2,3,2,1,0.4166666666666667,0,1,Normal,Terlambat,Normal
5,4,1,4,3,1,2,1,4,1,0.46153846153846156,0,1,Normal,Terlambat,Normal
1,2,2,1,3,3,1,2,1,1,1.0,1,1,Normal,Normal,Normal
5,3,3,3,1,3,1,4,3,0,0.8571428571428571,1,1,Terlambat,Normal,Normal
0,1,4,1,2,4,2,3,2,1,0.7142857142857143,1,1,Normal,Normal,Normal
0,2,1,4,2,3,3,3,4,0,0.5,0,1,Terlambat,Terlambat,Normal
4,4,4,4,2,3,1,1,3,1,0.8333333333333334,1,1,Normal,Normal,Normal
1,2,1,1,4,2,2,1,1,1,0.6,1,1,Normal,Normal,Normal
1,3,2,4,3,1,4,2,3,0,0.3,0,0,Terlambat,Terlambat,Terlambat
4,1,4,2,2,3,2,2,1,0,0.7142857142857143,1,1,Terlambat,Normal,Normal
1,1,4,4,3,4,3,3,2,0,0.9090909090909091,1,1,Terlambat,Normal,Normal
5,4,4,2,4,4,4,3,3,0,1.0,1,1,Terlambat,Normal,Normal
0,3,2,4,3,3,1,1,1,1,0.6428571428571429,1,1,Normal,Normal,Normal
1,3,1,3,1,4,2,4,2,0,0.5714285714285714,1,1,Terlambat,Normal,Normal
4,2,2,1,2,2,4,1,3,1,0.9,1,1,Normal,Normal,Normal
2,2,3,2,2,1,1,2,1,1,0.7692307692307693,1,1,Normal,Normal,Normal
3,3,4,2,4,4,1,4,1,1,0.7857142857142857,1,1,Normal,Normal,Normal
